,Paths,Label
2918,DATA/train/NonDemented/nonDem676.jpg,1
4358,DATA/train/VeryMildDemented/verymildDem311.jpg,3
5018,DATA/train/VeryMildDemented/verymildDem906.jpg,3
443,DATA/train/MildDemented/mildDem498.jpg,0
1470,DATA/train/NonDemented/nonDem1676.jpg,1
3373,DATA/train/VeryMildDemented/verymildDem1037.jpg,3
772,DATA/train/NonDemented/nonDem1047.jpg,1
3785,DATA/train/VeryMildDemented/verymildDem1408.jpg,3
4513,DATA/train/VeryMildDemented/verymildDem451.jpg,3
4485,DATA/train/VeryMildDemented/verymildDem426.jpg,3
4877,DATA/train/VeryMildDemented/verymildDem78.jpg,3
4075,DATA/train/VeryMildDemented/verymildDem167.jpg,3
1406,DATA/train/NonDemented/nonDem1618.jpg,1
939,DATA/train/NonDemented/nonDem1198.jpg,1
3239,DATA/train/NonDemented/nonDem965.jpg,1
106,DATA/train/MildDemented/mildDem194.jpg,0
1022,DATA/train/NonDemented/nonDem1272.jpg,1
19,DATA/train/MildDemented/mildDem115.jpg,0
2597,DATA/train/NonDemented/nonDem387.jpg,1
547,DATA/train/MildDemented/mildDem591.jpg,0
3484,DATA/train/VeryMildDemented/verymildDem1137.jpg,3
2429,DATA/train/NonDemented/nonDem2539.jpg,1
3887,DATA/train/VeryMildDemented/verymildDem150.jpg,3
4201,DATA/train/VeryMildDemented/verymildDem1783.jpg,3
4862,DATA/train/VeryMildDemented/verymildDem766.jpg,3
4523,DATA/train/VeryMildDemented/verymildDem460.jpg,3
3382,DATA/train/VeryMildDemented/verymildDem1045.jpg,3
684,DATA/train/MildDemented/mildDem714.jpg,0
2157,DATA/train/NonDemented/nonDem2294.jpg,1
742,DATA/train/NonDemented/nonDem102.jpg,1
5037,DATA/train/VeryMildDemented/verymildDem923.jpg,3
2838,DATA/train/NonDemented/nonDem603.jpg,1
3915,DATA/train/VeryMildDemented/verymildDem1525.jpg,3
114,DATA/train/MildDemented/mildDem200.jpg,0
2039,DATA/train/NonDemented/nonDem2188.jpg,1
4077,DATA/train/VeryMildDemented/verymildDem1671.jpg,3
1251,DATA/train/NonDemented/nonDem1479.jpg,1
1280,DATA/train/NonDemented/nonDem1504.jpg,1
2000,DATA/train/NonDemented/nonDem2152.jpg,1
2700,DATA/train/NonDemented/nonDem48.jpg,1
3186,DATA/train/NonDemented/nonDem917.jpg,1
4195,DATA/train/VeryMildDemented/verymildDem1778.jpg,3
1363,DATA/train/NonDemented/nonDem158.jpg,1
1146,DATA/train/NonDemented/nonDem1384.jpg,1
930,DATA/train/NonDemented/nonDem119.jpg,1
1120,DATA/train/NonDemented/nonDem1360.jpg,1
4650,DATA/train/VeryMildDemented/verymildDem575.jpg,3
1988,DATA/train/NonDemented/nonDem2141.jpg,1
4525,DATA/train/VeryMildDemented/verymildDem462.jpg,3
1575,DATA/train/NonDemented/nonDem1770.jpg,1
1901,DATA/train/NonDemented/nonDem2063.jpg,1
1150,DATA/train/NonDemented/nonDem1388.jpg,1
3632,DATA/train/VeryMildDemented/verymildDem1270.jpg,3
1173,DATA/train/NonDemented/nonDem1408.jpg,1
4796,DATA/train/VeryMildDemented/verymildDem706.jpg,3
3613,DATA/train/VeryMildDemented/verymildDem1253.jpg,3
1970,DATA/train/NonDemented/nonDem2125.jpg,1
5106,DATA/train/VeryMildDemented/verymildDem986.jpg,3
3639,DATA/train/VeryMildDemented/verymildDem1277.jpg,3
3605,DATA/train/VeryMildDemented/verymildDem1246.jpg,3
1510,DATA/train/NonDemented/nonDem1711.jpg,1
2247,DATA/train/NonDemented/nonDem2375.jpg,1
4316,DATA/train/VeryMildDemented/verymildDem274.jpg,3
4996,DATA/train/VeryMildDemented/verymildDem887.jpg,3
1796,DATA/train/NonDemented/nonDem197.jpg,1
2145,DATA/train/NonDemented/nonDem2283.jpg,1
3837,DATA/train/VeryMildDemented/verymildDem1455.jpg,3
3227,DATA/train/NonDemented/nonDem954.jpg,1
3942,DATA/train/VeryMildDemented/verymildDem155.jpg,3
1175,DATA/train/NonDemented/nonDem141.jpg,1
1428,DATA/train/NonDemented/nonDem1638.jpg,1
4962,DATA/train/VeryMildDemented/verymildDem856.jpg,3
2243,DATA/train/NonDemented/nonDem2371.jpg,1
2290,DATA/train/NonDemented/nonDem2413.jpg,1
3817,DATA/train/VeryMildDemented/verymildDem1437.jpg,3
3549,DATA/train/VeryMildDemented/verymildDem1196.jpg,3
4405,DATA/train/VeryMildDemented/verymildDem354.jpg,3
3243,DATA/train/NonDemented/nonDem969.jpg,1
1218,DATA/train/NonDemented/nonDem1449.jpg,1
4450,DATA/train/VeryMildDemented/verymildDem395.jpg,3
2298,DATA/train/NonDemented/nonDem2420.jpg,1
2689,DATA/train/NonDemented/nonDem47.jpg,1
158,DATA/train/MildDemented/mildDem240.jpg,0
239,DATA/train/MildDemented/mildDem313.jpg,0
1739,DATA/train/NonDemented/nonDem1918.jpg,1
2602,DATA/train/NonDemented/nonDem391.jpg,1
3268,DATA/train/NonDemented/nonDem991.jpg,1
3102,DATA/train/NonDemented/nonDem841.jpg,1
166,DATA/train/MildDemented/mildDem248.jpg,0
534,DATA/train/MildDemented/mildDem58.jpg,0
2606,DATA/train/NonDemented/nonDem395.jpg,1
4679,DATA/train/VeryMildDemented/verymildDem600.jpg,3
3385,DATA/train/VeryMildDemented/verymildDem1048.jpg,3
5118,DATA/train/VeryMildDemented/verymildDem997.jpg,3
98,DATA/train/MildDemented/mildDem187.jpg,0
2992,DATA/train/NonDemented/nonDem742.jpg,1
1586,DATA/train/NonDemented/nonDem1780.jpg,1
3622,DATA/train/VeryMildDemented/verymildDem1261.jpg,3
2876,DATA/train/NonDemented/nonDem638.jpg,1
1781,DATA/train/NonDemented/nonDem1956.jpg,1
161,DATA/train/MildDemented/mildDem243.jpg,0
4734,DATA/train/VeryMildDemented/verymildDem650.jpg,3
1837,DATA/train/NonDemented/nonDem2005.jpg,1
3047,DATA/train/NonDemented/nonDem792.jpg,1
2897,DATA/train/NonDemented/nonDem657.jpg,1
180,DATA/train/MildDemented/mildDem260.jpg,0
567,DATA/train/MildDemented/mildDem609.jpg,0
2025,DATA/train/NonDemented/nonDem2175.jpg,1
1357,DATA/train/NonDemented/nonDem1574.jpg,1
1330,DATA/train/NonDemented/nonDem155.jpg,1
4628,DATA/train/VeryMildDemented/verymildDem555.jpg,3
1416,DATA/train/NonDemented/nonDem1627.jpg,1
1421,DATA/train/NonDemented/nonDem1631.jpg,1
449,DATA/train/MildDemented/mildDem502.jpg,0
980,DATA/train/NonDemented/nonDem1234.jpg,1
4178,DATA/train/VeryMildDemented/verymildDem1762.jpg,3
262,DATA/train/MildDemented/mildDem334.jpg,0
523,DATA/train/MildDemented/mildDem57.jpg,0
1078,DATA/train/NonDemented/nonDem1322.jpg,1
486,DATA/train/MildDemented/mildDem536.jpg,0
5073,DATA/train/VeryMildDemented/verymildDem956.jpg,3
2288,DATA/train/NonDemented/nonDem2411.jpg,1
1507,DATA/train/NonDemented/nonDem1709.jpg,1
1660,DATA/train/NonDemented/nonDem1847.jpg,1
1641,DATA/train/NonDemented/nonDem183.jpg,1
4840,DATA/train/VeryMildDemented/verymildDem746.jpg,3
3272,DATA/train/NonDemented/nonDem995.jpg,1
644,DATA/train/MildDemented/mildDem679.jpg,0
4634,DATA/train/VeryMildDemented/verymildDem560.jpg,3
4601,DATA/train/VeryMildDemented/verymildDem530.jpg,3
2313,DATA/train/NonDemented/nonDem2434.jpg,1
77,DATA/train/MildDemented/mildDem168.jpg,0
151,DATA/train/MildDemented/mildDem234.jpg,0
659,DATA/train/MildDemented/mildDem692.jpg,0
2680,DATA/train/NonDemented/nonDem461.jpg,1
4569,DATA/train/VeryMildDemented/verymildDem501.jpg,3
888,DATA/train/NonDemented/nonDem1151.jpg,1
3083,DATA/train/NonDemented/nonDem824.jpg,1
2891,DATA/train/NonDemented/nonDem651.jpg,1
4161,DATA/train/VeryMildDemented/verymildDem1747.jpg,3
1732,DATA/train/NonDemented/nonDem1911.jpg,1
4642,DATA/train/VeryMildDemented/verymildDem568.jpg,3
1284,DATA/train/NonDemented/nonDem1508.jpg,1
4994,DATA/train/VeryMildDemented/verymildDem885.jpg,3
669,DATA/train/MildDemented/mildDem700.jpg,0
3927,DATA/train/VeryMildDemented/verymildDem1536.jpg,3
1942,DATA/train/NonDemented/nonDem210.jpg,1
2839,DATA/train/NonDemented/nonDem604.jpg,1
1968,DATA/train/NonDemented/nonDem2123.jpg,1
845,DATA/train/NonDemented/nonDem1112.jpg,1
2164,DATA/train/NonDemented/nonDem230.jpg,1
2447,DATA/train/NonDemented/nonDem2555.jpg,1
469,DATA/train/MildDemented/mildDem520.jpg,0
739,DATA/train/NonDemented/nonDem1017.jpg,1
1548,DATA/train/NonDemented/nonDem1746.jpg,1
4869,DATA/train/VeryMildDemented/verymildDem772.jpg,3
740,DATA/train/NonDemented/nonDem1018.jpg,1
2043,DATA/train/NonDemented/nonDem2191.jpg,1
2262,DATA/train/NonDemented/nonDem2389.jpg,1
179,DATA/train/MildDemented/mildDem26.jpg,0
4429,DATA/train/VeryMildDemented/verymildDem376.jpg,3
1914,DATA/train/NonDemented/nonDem2075.jpg,1
4465,DATA/train/VeryMildDemented/verymildDem408.jpg,3
5070,DATA/train/VeryMildDemented/verymildDem953.jpg,3
4446,DATA/train/VeryMildDemented/verymildDem391.jpg,3
182,DATA/train/MildDemented/mildDem262.jpg,0
1704,DATA/train/NonDemented/nonDem1887.jpg,1
712,DATA/train/MildDemented/mildDem95.jpg,0
1285,DATA/train/NonDemented/nonDem1509.jpg,1
148,DATA/train/MildDemented/mildDem231.jpg,0
4291,DATA/train/VeryMildDemented/verymildDem251.jpg,3
4720,DATA/train/VeryMildDemented/verymildDem638.jpg,3
641,DATA/train/MildDemented/mildDem676.jpg,0
2202,DATA/train/NonDemented/nonDem2334.jpg,1
2557,DATA/train/NonDemented/nonDem350.jpg,1
410,DATA/train/MildDemented/mildDem468.jpg,0
4453,DATA/train/VeryMildDemented/verymildDem398.jpg,3
3924,DATA/train/VeryMildDemented/verymildDem1533.jpg,3
2914,DATA/train/NonDemented/nonDem672.jpg,1
1449,DATA/train/NonDemented/nonDem1657.jpg,1
3965,DATA/train/VeryMildDemented/verymildDem1570.jpg,3
4203,DATA/train/VeryMildDemented/verymildDem1785.jpg,3
931,DATA/train/NonDemented/nonDem1190.jpg,1
2113,DATA/train/NonDemented/nonDem2254.jpg,1
1845,DATA/train/NonDemented/nonDem2012.jpg,1
257,DATA/train/MildDemented/mildDem33.jpg,0
4255,DATA/train/VeryMildDemented/verymildDem219.jpg,3
3668,DATA/train/VeryMildDemented/verymildDem1302.jpg,3
4336,DATA/train/VeryMildDemented/verymildDem292.jpg,3
527,DATA/train/MildDemented/mildDem573.jpg,0
2166,DATA/train/NonDemented/nonDem2301.jpg,1
2255,DATA/train/NonDemented/nonDem2382.jpg,1
1058,DATA/train/NonDemented/nonDem1304.jpg,1
3698,DATA/train/VeryMildDemented/verymildDem133.jpg,3
935,DATA/train/NonDemented/nonDem1194.jpg,1
3694,DATA/train/VeryMildDemented/verymildDem1326.jpg,3
38,DATA/train/MildDemented/mildDem132.jpg,0
600,DATA/train/MildDemented/mildDem639.jpg,0
3649,DATA/train/VeryMildDemented/verymildDem1286.jpg,3
4880,DATA/train/VeryMildDemented/verymildDem782.jpg,3
1312,DATA/train/NonDemented/nonDem1533.jpg,1
3524,DATA/train/VeryMildDemented/verymildDem1173.jpg,3
4822,DATA/train/VeryMildDemented/verymildDem73.jpg,3
1678,DATA/train/NonDemented/nonDem1863.jpg,1
1313,DATA/train/NonDemented/nonDem1534.jpg,1
4895,DATA/train/VeryMildDemented/verymildDem796.jpg,3
4556,DATA/train/VeryMildDemented/verymildDem490.jpg,3
993,DATA/train/NonDemented/nonDem1246.jpg,1
3188,DATA/train/NonDemented/nonDem919.jpg,1
4160,DATA/train/VeryMildDemented/verymildDem1746.jpg,3
4288,DATA/train/VeryMildDemented/verymildDem249.jpg,3
893,DATA/train/NonDemented/nonDem1156.jpg,1
1241,DATA/train/NonDemented/nonDem147.jpg,1
2785,DATA/train/NonDemented/nonDem556.jpg,1
4844,DATA/train/VeryMildDemented/verymildDem75.jpg,3
1762,DATA/train/NonDemented/nonDem1939.jpg,1
877,DATA/train/NonDemented/nonDem1141.jpg,1
3476,DATA/train/VeryMildDemented/verymildDem113.jpg,3
2131,DATA/train/NonDemented/nonDem2270.jpg,1
1941,DATA/train/NonDemented/nonDem21.jpg,1
4437,DATA/train/VeryMildDemented/verymildDem383.jpg,3
3882,DATA/train/VeryMildDemented/verymildDem1496.jpg,3
1951,DATA/train/NonDemented/nonDem2108.jpg,1
4463,DATA/train/VeryMildDemented/verymildDem406.jpg,3
790,DATA/train/NonDemented/nonDem1063.jpg,1
121,DATA/train/MildDemented/mildDem207.jpg,0
1727,DATA/train/NonDemented/nonDem1907.jpg,1
277,DATA/train/MildDemented/mildDem348.jpg,0
4957,DATA/train/VeryMildDemented/verymildDem851.jpg,3
3010,DATA/train/NonDemented/nonDem759.jpg,1
4673,DATA/train/VeryMildDemented/verymildDem596.jpg,3
5019,DATA/train/VeryMildDemented/verymildDem907.jpg,3
3902,DATA/train/VeryMildDemented/verymildDem1513.jpg,3
1810,DATA/train/NonDemented/nonDem1982.jpg,1
1488,DATA/train/NonDemented/nonDem1692.jpg,1
4094,DATA/train/VeryMildDemented/verymildDem1687.jpg,3
4335,DATA/train/VeryMildDemented/verymildDem291.jpg,3
2762,DATA/train/NonDemented/nonDem535.jpg,1
2196,DATA/train/NonDemented/nonDem2329.jpg,1
1487,DATA/train/NonDemented/nonDem1691.jpg,1
3590,DATA/train/VeryMildDemented/verymildDem1232.jpg,3
3176,DATA/train/NonDemented/nonDem908.jpg,1
3610,DATA/train/VeryMildDemented/verymildDem1250.jpg,3
4440,DATA/train/VeryMildDemented/verymildDem386.jpg,3
4174,DATA/train/VeryMildDemented/verymildDem1759.jpg,3
1311,DATA/train/NonDemented/nonDem1532.jpg,1
4953,DATA/train/VeryMildDemented/verymildDem848.jpg,3
3475,DATA/train/VeryMildDemented/verymildDem1129.jpg,3
5014,DATA/train/VeryMildDemented/verymildDem902.jpg,3
3986,DATA/train/VeryMildDemented/verymildDem159.jpg,3
119,DATA/train/MildDemented/mildDem205.jpg,0
1250,DATA/train/NonDemented/nonDem1478.jpg,1
3361,DATA/train/VeryMildDemented/verymildDem1026.jpg,3
1195,DATA/train/NonDemented/nonDem1428.jpg,1
4784,DATA/train/VeryMildDemented/verymildDem696.jpg,3
4461,DATA/train/VeryMildDemented/verymildDem404.jpg,3
3140,DATA/train/NonDemented/nonDem876.jpg,1
2487,DATA/train/NonDemented/nonDem288.jpg,1
4204,DATA/train/VeryMildDemented/verymildDem1786.jpg,3
164,DATA/train/MildDemented/mildDem246.jpg,0
911,DATA/train/NonDemented/nonDem1172.jpg,1
3596,DATA/train/VeryMildDemented/verymildDem1238.jpg,3
1893,DATA/train/NonDemented/nonDem2056.jpg,1
2666,DATA/train/NonDemented/nonDem449.jpg,1
839,DATA/train/NonDemented/nonDem1107.jpg,1
4045,DATA/train/VeryMildDemented/verymildDem1642.jpg,3
3202,DATA/train/NonDemented/nonDem931.jpg,1
4585,DATA/train/VeryMildDemented/verymildDem516.jpg,3
1910,DATA/train/NonDemented/nonDem2071.jpg,1
2844,DATA/train/NonDemented/nonDem609.jpg,1
368,DATA/train/MildDemented/mildDem43.jpg,0
1438,DATA/train/NonDemented/nonDem1647.jpg,1
174,DATA/train/MildDemented/mildDem255.jpg,0
46,DATA/train/MildDemented/mildDem14.jpg,0
2910,DATA/train/NonDemented/nonDem669.jpg,1
777,DATA/train/NonDemented/nonDem1051.jpg,1
2178,DATA/train/NonDemented/nonDem2312.jpg,1
3463,DATA/train/VeryMildDemented/verymildDem1118.jpg,3
3497,DATA/train/VeryMildDemented/verymildDem1149.jpg,3
621,DATA/train/MildDemented/mildDem658.jpg,0
5023,DATA/train/VeryMildDemented/verymildDem910.jpg,3
1804,DATA/train/NonDemented/nonDem1977.jpg,1
754,DATA/train/NonDemented/nonDem1030.jpg,1
4031,DATA/train/VeryMildDemented/verymildDem163.jpg,3
792,DATA/train/NonDemented/nonDem1065.jpg,1
587,DATA/train/MildDemented/mildDem627.jpg,0
361,DATA/train/MildDemented/mildDem423.jpg,0
2915,DATA/train/NonDemented/nonDem673.jpg,1
563,DATA/train/MildDemented/mildDem605.jpg,0
1253,DATA/train/NonDemented/nonDem1480.jpg,1
3437,DATA/train/VeryMildDemented/verymildDem1095.jpg,3
3510,DATA/train/VeryMildDemented/verymildDem1160.jpg,3
2186,DATA/train/NonDemented/nonDem232.jpg,1
2857,DATA/train/NonDemented/nonDem620.jpg,1
2880,DATA/train/NonDemented/nonDem641.jpg,1
521,DATA/train/MildDemented/mildDem568.jpg,0
828,DATA/train/NonDemented/nonDem1098.jpg,1
1991,DATA/train/NonDemented/nonDem2144.jpg,1
482,DATA/train/MildDemented/mildDem532.jpg,0
1308,DATA/train/NonDemented/nonDem153.jpg,1
1920,DATA/train/NonDemented/nonDem2080.jpg,1
4137,DATA/train/VeryMildDemented/verymildDem1725.jpg,3
3225,DATA/train/NonDemented/nonDem952.jpg,1
3483,DATA/train/VeryMildDemented/verymildDem1136.jpg,3
1099,DATA/train/NonDemented/nonDem1341.jpg,1
2436,DATA/train/NonDemented/nonDem2545.jpg,1
1542,DATA/train/NonDemented/nonDem1740.jpg,1
5004,DATA/train/VeryMildDemented/verymildDem894.jpg,3
1215,DATA/train/NonDemented/nonDem1446.jpg,1
2519,DATA/train/NonDemented/nonDem316.jpg,1
4105,DATA/train/VeryMildDemented/verymildDem1697.jpg,3
3552,DATA/train/VeryMildDemented/verymildDem1199.jpg,3
3650,DATA/train/VeryMildDemented/verymildDem1287.jpg,3
3459,DATA/train/VeryMildDemented/verymildDem1114.jpg,3
1909,DATA/train/NonDemented/nonDem2070.jpg,1
3978,DATA/train/VeryMildDemented/verymildDem1582.jpg,3
5098,DATA/train/VeryMildDemented/verymildDem979.jpg,3
393,DATA/train/MildDemented/mildDem452.jpg,0
4225,DATA/train/VeryMildDemented/verymildDem192.jpg,3
1820,DATA/train/NonDemented/nonDem1991.jpg,1
701,DATA/train/MildDemented/mildDem85.jpg,0
2849,DATA/train/NonDemented/nonDem613.jpg,1
4970,DATA/train/VeryMildDemented/verymildDem863.jpg,3
1953,DATA/train/NonDemented/nonDem211.jpg,1
4535,DATA/train/VeryMildDemented/verymildDem471.jpg,3
3795,DATA/train/VeryMildDemented/verymildDem1417.jpg,3
4847,DATA/train/VeryMildDemented/verymildDem752.jpg,3
1591,DATA/train/NonDemented/nonDem1785.jpg,1
5033,DATA/train/VeryMildDemented/verymildDem92.jpg,3
3990,DATA/train/VeryMildDemented/verymildDem1593.jpg,3
4118,DATA/train/VeryMildDemented/verymildDem1708.jpg,3
3663,DATA/train/VeryMildDemented/verymildDem1299.jpg,3
920,DATA/train/NonDemented/nonDem1180.jpg,1
2335,DATA/train/NonDemented/nonDem2454.jpg,1
1380,DATA/train/NonDemented/nonDem1595.jpg,1
4954,DATA/train/VeryMildDemented/verymildDem849.jpg,3
2760,DATA/train/NonDemented/nonDem533.jpg,1
64,DATA/train/MildDemented/mildDem156.jpg,0
1823,DATA/train/NonDemented/nonDem1994.jpg,1
2605,DATA/train/NonDemented/nonDem394.jpg,1
1898,DATA/train/NonDemented/nonDem2060.jpg,1
1872,DATA/train/NonDemented/nonDem2037.jpg,1
1794,DATA/train/NonDemented/nonDem1968.jpg,1
2220,DATA/train/NonDemented/nonDem2350.jpg,1
2636,DATA/train/NonDemented/nonDem421.jpg,1
3312,DATA/train/ModerateDemented/moderateDem40.jpg,2
1427,DATA/train/NonDemented/nonDem1637.jpg,1
3669,DATA/train/VeryMildDemented/verymildDem1303.jpg,3
3071,DATA/train/NonDemented/nonDem813.jpg,1
4983,DATA/train/VeryMildDemented/verymildDem875.jpg,3
2329,DATA/train/NonDemented/nonDem2449.jpg,1
3753,DATA/train/VeryMildDemented/verymildDem138.jpg,3
642,DATA/train/MildDemented/mildDem677.jpg,0
2591,DATA/train/NonDemented/nonDem381.jpg,1
41,DATA/train/MildDemented/mildDem135.jpg,0
2375,DATA/train/NonDemented/nonDem2490.jpg,1
3133,DATA/train/NonDemented/nonDem87.jpg,1
2980,DATA/train/NonDemented/nonDem731.jpg,1
4867,DATA/train/VeryMildDemented/verymildDem770.jpg,3
1751,DATA/train/NonDemented/nonDem1929.jpg,1
3856,DATA/train/VeryMildDemented/verymildDem1472.jpg,3
2229,DATA/train/NonDemented/nonDem2359.jpg,1
3423,DATA/train/VeryMildDemented/verymildDem1082.jpg,3
3815,DATA/train/VeryMildDemented/verymildDem1435.jpg,3
3746,DATA/train/VeryMildDemented/verymildDem1373.jpg,3
2125,DATA/train/NonDemented/nonDem2265.jpg,1
3836,DATA/train/VeryMildDemented/verymildDem1454.jpg,3
3240,DATA/train/NonDemented/nonDem966.jpg,1
1508,DATA/train/NonDemented/nonDem171.jpg,1
633,DATA/train/MildDemented/mildDem669.jpg,0
3734,DATA/train/VeryMildDemented/verymildDem1362.jpg,3
2643,DATA/train/NonDemented/nonDem428.jpg,1
3033,DATA/train/NonDemented/nonDem78.jpg,1
1881,DATA/train/NonDemented/nonDem2045.jpg,1
5001,DATA/train/VeryMildDemented/verymildDem891.jpg,3
3671,DATA/train/VeryMildDemented/verymildDem1305.jpg,3
4452,DATA/train/VeryMildDemented/verymildDem397.jpg,3
5078,DATA/train/VeryMildDemented/verymildDem960.jpg,3
4299,DATA/train/VeryMildDemented/verymildDem259.jpg,3
4148,DATA/train/VeryMildDemented/verymildDem1735.jpg,3
1967,DATA/train/NonDemented/nonDem2122.jpg,1
4518,DATA/train/VeryMildDemented/verymildDem456.jpg,3
1773,DATA/train/NonDemented/nonDem1949.jpg,1
2121,DATA/train/NonDemented/nonDem2261.jpg,1
3236,DATA/train/NonDemented/nonDem962.jpg,1
3051,DATA/train/NonDemented/nonDem796.jpg,1
1207,DATA/train/NonDemented/nonDem1439.jpg,1
807,DATA/train/NonDemented/nonDem1079.jpg,1
352,DATA/train/MildDemented/mildDem415.jpg,0
4507,DATA/train/VeryMildDemented/verymildDem446.jpg,3
71,DATA/train/MildDemented/mildDem162.jpg,0
5043,DATA/train/VeryMildDemented/verymildDem929.jpg,3
84,DATA/train/MildDemented/mildDem174.jpg,0
4835,DATA/train/VeryMildDemented/verymildDem741.jpg,3
2334,DATA/train/NonDemented/nonDem2453.jpg,1
4860,DATA/train/VeryMildDemented/verymildDem764.jpg,3
2390,DATA/train/NonDemented/nonDem2503.jpg,1
1108,DATA/train/NonDemented/nonDem135.jpg,1
3311,DATA/train/ModerateDemented/moderateDem4.jpg,2
1054,DATA/train/NonDemented/nonDem1300.jpg,1
4907,DATA/train/VeryMildDemented/verymildDem806.jpg,3
4699,DATA/train/VeryMildDemented/verymildDem619.jpg,3
1630,DATA/train/NonDemented/nonDem182.jpg,1
2854,DATA/train/NonDemented/nonDem618.jpg,1
3843,DATA/train/VeryMildDemented/verymildDem1460.jpg,3
377,DATA/train/MildDemented/mildDem438.jpg,0
1830,DATA/train/NonDemented/nonDem20.jpg,1
4425,DATA/train/VeryMildDemented/verymildDem372.jpg,3
3848,DATA/train/VeryMildDemented/verymildDem1465.jpg,3
1462,DATA/train/NonDemented/nonDem1669.jpg,1
665,DATA/train/MildDemented/mildDem698.jpg,0
2596,DATA/train/NonDemented/nonDem386.jpg,1
3118,DATA/train/NonDemented/nonDem856.jpg,1
4543,DATA/train/VeryMildDemented/verymildDem479.jpg,3
1122,DATA/train/NonDemented/nonDem1362.jpg,1
2325,DATA/train/NonDemented/nonDem2445.jpg,1
5011,DATA/train/VeryMildDemented/verymildDem90.jpg,3
2279,DATA/train/NonDemented/nonDem2403.jpg,1
5061,DATA/train/VeryMildDemented/verymildDem945.jpg,3
4334,DATA/train/VeryMildDemented/verymildDem290.jpg,3
3169,DATA/train/NonDemented/nonDem901.jpg,1
1295,DATA/train/NonDemented/nonDem1518.jpg,1
3413,DATA/train/VeryMildDemented/verymildDem1073.jpg,3
1221,DATA/train/NonDemented/nonDem1451.jpg,1
3356,DATA/train/VeryMildDemented/verymildDem1021.jpg,3
529,DATA/train/MildDemented/mildDem575.jpg,0
2345,DATA/train/NonDemented/nonDem2463.jpg,1
2628,DATA/train/NonDemented/nonDem414.jpg,1
3327,DATA/train/ModerateDemented/moderateDem8.jpg,2
3960,DATA/train/VeryMildDemented/verymildDem1566.jpg,3
2285,DATA/train/NonDemented/nonDem2409.jpg,1
878,DATA/train/NonDemented/nonDem1142.jpg,1
1527,DATA/train/NonDemented/nonDem1727.jpg,1
1905,DATA/train/NonDemented/nonDem2067.jpg,1
2275,DATA/train/NonDemented/nonDem240.jpg,1
2224,DATA/train/NonDemented/nonDem2354.jpg,1
2786,DATA/train/NonDemented/nonDem557.jpg,1
1609,DATA/train/NonDemented/nonDem1800.jpg,1
4823,DATA/train/VeryMildDemented/verymildDem730.jpg,3
988,DATA/train/NonDemented/nonDem1241.jpg,1
4321,DATA/train/VeryMildDemented/verymildDem279.jpg,3
755,DATA/train/NonDemented/nonDem1031.jpg,1
4712,DATA/train/VeryMildDemented/verymildDem630.jpg,3
3798,DATA/train/VeryMildDemented/verymildDem142.jpg,3
568,DATA/train/MildDemented/mildDem61.jpg,0
4223,DATA/train/VeryMildDemented/verymildDem190.jpg,3
214,DATA/train/MildDemented/mildDem291.jpg,0
3726,DATA/train/VeryMildDemented/verymildDem1355.jpg,3
4843,DATA/train/VeryMildDemented/verymildDem749.jpg,3
1997,DATA/train/NonDemented/nonDem215.jpg,1
